tconst	primaryTitle	originalTitle	isAdult	releaseYear	runtimeMinutes	genres	averageRating	numVotes	nudity	violence	profanity	alcohol	frightening	actors	countriesOfOrigin	productionCompanies	budget	grossWorldwide
tt0166252	The Love Letter	The Love Letter	0	1999.0	88.0	Comedy,Drama,Romance	5.5	4649	Mild		Mild	Mild		Kate Capshaw, Tom Everett Scott, Tom Selleck, Blythe Danner, Ellen DeGeneres, Geraldine McEwan, Julianne Nicholson, Gloria Stuart, Bill Buell, Alice Drummond, Erik Jensen, Margaret Ann Brady, Jessica Capshaw, Walter Covell, Patrick Donnelly, Lucas Hall, Christian Harmony, Christopher Nee	United States	Dreamworks Pictures, Sanford/Pillsbury Productions	18280000.0	8353178.53
tt0196857	Play It to the Bone	Play It to the Bone	0	1999.0	124.0	Comedy,Drama,Sport	5.5	12307	Moderate	Mild	Moderate	Moderate	Mild	Woody Harrelson, Antonio Banderas, Lolita Davidovich, Marie Park, Tom Sizemore, Lucy Liu, Robert Wagner, Richard Masur, Willie Garson, Cylk Cozart, Jack Carter, Aida Turturro, Louie Leonardo, Slade Barnett, Cameron Milzer, Julio García, John Ortiz, Jordy Oakland	United States	Play It Inc., Shanghai'd Films, Touchstone Pictures	21936000.0	7932434.168
tt0155753	I'll Be Home for Christmas	I'll Be Home for Christmas	0	1998.0	86.0	Comedy,Family	5.5	11823	Mild		Mild	Mild		Jonathan Taylor Thomas, Jessica Biel, Adam LaVorgna, Gary Cole, Eve Gordon, Lauren Maltby, Andy Lauer, Sean O'Bryan, Lesley Boone, Amzie Strickland, Natalie Barish, Mark de la Cruz, Kathleen Freeman, Jack Kenny, Celia Kushner, Blair Slater, P.J. Prinsloo, Kevin Hansen	United States, Canada	Walt Disney Pictures, Mandeville Films, Kyra Productions	27420000.0	11163904.932
tt8329290	The Golem	The Golem	0	2018.0	95.0	Drama,Horror	5.5	5786	Mild	Severe			Moderate	Hani Furstenberg, Ishai Golan, Kirill Cernyakov, Brynie Furstenberg, Lenny Ravitz, Aleksey Tritenko, Adi Kvetner, Mariya Khomutova, Veronika Shostak, Gennadiy Kuleshov, Katya Gaydak, Il'ya Tiltikoff, Ekaterina Voronina, Konstantin Anikienko, Oleh Voloschenko, Arsen Strilets, Nazar Strilets, Evelina Kosheleva	Israel	SE Film Production		491892.864
tt1107365	Open Season 2	Open Season 2	0	2008.0	76.0	Adventure,Animation,Comedy	5.5	25992	Mild	Moderate	Mild		Mild	Joel McHale, Mike Epps, Jane Krakowski, Billy Connolly, Crispin Glover, Steve Schirripa, Georgia Engel, Diedrich Bader, Cody Cameron, Fred Stoller, Olivia Hack, Danny Mann, Maddie Taylor, Nika Futterman, Sean P. Mullen, Michelle Murdocca, Jacquie Barnbrook, Dana Belben	United States, Canada	Sony Pictures Home Entertainment, Sony Pictures Animation, Reel FX Creative Studios		8040611.552
tt0119190	George of the Jungle	George of the Jungle	0	1997.0	92.0	Action,Adventure,Comedy	5.5	83376	Mild	Mild	Mild	Mild	Mild	Brendan Fraser, Leslie Mann, Thomas Haden Church, Richard Roundtree, Greg Cruttwell, Abraham Benrubi, Holland Taylor, Kelly Miracco, John Bennett Perry, John Cleese, Michael Chinyamurindi, Abdoulaye NGom, Lydell M. Cheshier, Keith Scott, Spencer Garrett, Jon Pennell, Lauren Bowles, Afton Smith	United States	Walt Disney Pictures, Mandeville Films, Avnet/Kerner Productions	50270000.0	159459416.898
tt1999890	Hell Fest	Hell Fest	0	2018.0	89.0	Horror,Thriller	5.5	19110	Mild	Severe	Moderate	Mild	Moderate	Cynthea Mercado, Stephen Conroy, Amy Forsyth, Reign Edwards, Bex Taylor-Klaus, Christian James, Matt Mercurio, Roby Attal, George Howard Adams, Courtney Dietz, Markus Silbiger, Michael Tourek, Tony Todd, Aaron Gillespie, Cecil Elmore Jr., Elle Graham, Bobby Akers, John Jacob Anderson	United States	CBS Films, Tucker Tooley Entertainment, Valhalla Motion Pictures	5027000.0	16599090.02
tt0119896	Picture Perfect	Picture Perfect	0	1997.0	101.0	Comedy,Drama,Romance	5.5	21244	Mild		Mild			Jennifer Aniston, Jay Mohr, Kevin Bacon, Olympia Dukakis, Illeana Douglas, Kevin Dunn, Anne Twomey, Faith Prince, John Rothman, Meg Gibson, Paul Cassell, Ivar Brogger, Peter McRobbie, Bray Poor, Daryl Edwards, Jenna Stern, Bellina Logan, Sean Patrick Thomas	United States	3 Arts Entertainment, Twentieth Century Fox	9140000.0	40519461.71
tt0396857	Shadowboxer	Shadowboxer	0	2005.0	93.0	Action,Crime,Drama	5.5	6920	Severe	Severe	Moderate	Moderate	Severe	Cuba Gooding Jr., Helen Mirren, Vanessa Ferlito, Macy Gray, Joseph Gordon-Levitt, Mo'Nique, Stephen Dorff, Matt Higgins, Tom Pasch, Ryan Eric Speise, Cullen Clancy, Marilyn Yoblick, Darnell Williams, Marvina Vinique, John Panzarella, Shaun Brewington, Jack Krizmanich, Noel Murano	United States	Teton Films, Lee Daniels Entertainment		475099.028
tt0454457	Frostbitten	Frostbiten	0	2006.0	98.0	Comedy,Horror	5.5	4175	Mild	Severe	Moderate	Severe	Severe	Petra Nielsen, Carl-Åke Eriksson, Grete Havnesköld, Emma Åberg, Jonas Lawes, Niklas Grönberg, Gustav Johansson, Linnea Jonsson, Nour El-Refai, Jonas Karlström, Måns Nathanaelson, Mikael Göransson, Anna Lindholm, Malin Levanon, Sara Arnia, Erik Dalin, Thomas Hedengran, Björn Andersson	Sweden, Russia	"Solid Entertainment, ""Ulitka"" Studio, Cinepost Studios"		114259.14
tt0397065	House of Wax	House of Wax	0	2005.0	113.0	Horror,Thriller	5.5	132395	Mild	Severe	Moderate	Mild	Severe	Chad Michael Murray, Paris Hilton, Elisha Cuthbert, Brian Van Holt, Jared Padalecki, Jon Abrahams, Robert Ri'chard, Dragicia Debert, Thomas Adamson, Murray Smith, Sam Harkess, Damon Herriman, Andy Anderson, Chantal Lugg, Emma Lung, Kendal Rae	Australia, United States	Warner Bros., Village Roadshow Pictures, Dark Castle Entertainment	36560000.0	62852234.594
tt0375210	White Noise	White Noise	0	2005.0	101.0	Drama,Horror,Mystery	5.5	50466		Moderate	Mild		Moderate	Michael Keaton, Deborah Kara Unger, Ian McNeice, Chandra West, Sarah Strange, Nicholas Elia, Mike Dopud, Marsha Regis, Brad Sihvon, Mitchell Kosterman, L. Harvey Gold, Amber Rothwell, Suzanne Ristic, Keegan Connor Tracy, Miranda Frigon, Aaron Douglas, Anthony Harrison, Bruce Dawson	United Kingdom, Canada, United States	Brightlight Pictures, Universal Pictures, Gold Circle Films	9140000.0	83353526.966
tt0452637	Lady in the Water	Lady in the Water	0	2006.0	110.0	Drama,Fantasy,Mystery	5.5	102986		Mild	Mild	Mild	Mild	Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban, Sarita Choudhury, Cindy Cheung, M. Night Shyamalan, Freddy Rodríguez, Bill Irwin, Mary Beth Hurt, Noah Gray-Cabey, Joseph D. Reitman, Jared Harris, Grant Monohon, John Boyd, Ethan Cohn, June Kyoto Lu, Tovah Feldshuh	United States	Warner Bros., Blinding Edge Pictures, Legendary Entertainment	63980000.0	66525644.466000006
tt2592614	Resident Evil: The Final Chapter	Resident Evil: The Final Chapter	0	2016.0	107.0	Action,Horror,Sci-Fi	5.5	99643		Severe	Moderate		Moderate	Milla Jovovich, Iain Glen, Ali Larter, Shawn Roberts, Eoin Macken, Fraser James, Ruby Rose, William Levy, Rola, Ever Anderson, Mark Simpson, Milton Schorr, Siobhan Hodgson, Lee Joon-gi, Aubrey Shelton, Caroline Midgley, Dylan Skews, Kevin Otto	Germany, Canada	Constantin Film, Davis Films, Impact Pictures	36560000.0	285389760.16400003
tt0452598	Cheaper by the Dozen 2	Cheaper by the Dozen 2	0	2005.0	94.0	Adventure,Comedy,Family	5.5	62101	Mild			Mild		Steve Martin, Bonnie Hunt, Hilary Duff, Eugene Levy, Tom Welling, Piper Perabo, Carmen Electra, Jaime King, Taylor Lautner, Alyson Stoner, Jonathan Bennett, Jacob Smith, Liliana Mumy, Morgan York, Kevin G. Schmidt, Forrest Landis, Brent Kinsman, Shane Kinsman	United States, Canada	Twentieth Century Fox, 21 Laps Entertainment, Dozen Canada Productions	54840000.0	118961275.152
tt0387059	Bee Season	Bee Season	0	2005.0	104.0	Drama,Family	5.5	7154			Moderate			Richard Gere, Juliette Binoche, Flora Cross, Max Minghella, Kate Bosworth, Corey Fischer, Sam Zuckerman, Joan Mankin, Piers Mackenzie, Lorri Holt, Brian Leonard, Jamal Thornes, Kathy McGraw, John Evans, Alisha Mullally, John R. Searle, Seamus Genovese, Andrew Murray	United States, Germany	Bee Season Productions Inc., Searchlight Pictures, Bona Fide Productions	12796000.0	6267287.946
tt0387055	Battle in Heaven	Batalla en el cielo	0	2005.0	98.0	Crime,Drama	5.5	6576	Severe	Moderate	Moderate		Moderate	Marcos Hernández, Anapola Mushkadiz, Bertha Ruiz, David Bornstein, Rosalinda Ramirez, El Abuelo, Brenda Angulo, El Mago, Francisco 'El Gato' Martínez, Diego Martínez Vignatti, Alejandro Mayar, Chavo Nava, Estela Tamariz, Michelle Aizpuru, Valeria Alvarez, Adrian Arce, Grace Avila, Jorge Bacha	Mexico, France, Belgium, Germany	Coproduction Office, No Dream Cinema, Mantarraya Producciones	1601792.0	236019.478
tt0285175	Havoc	Havoc	0	2005.0	85.0	Crime,Drama	5.5	20080	Severe	Moderate	Severe	Moderate	Severe	Anne Hathaway, Bijou Phillips, Shiri Appleby, Michael Biehn, Joseph Gordon-Levitt, Matt O'Leary, Freddy Rodríguez, Laura San Giacomo, Mike Vogel, Raymond Cruz, Alexis Dziena, Channing Tatum, Jose Vasquez, Luis Robledo, Sam Hennings, Cecilia Peck, Josh Peck, Robert Shapiro	United States, Germany	Media 8 Entertainment, Stuhall Productions, S.R.O. Entertainment AG	8226000.0	339094.0
tt0361089	Valiant	Valiant	0	2005.0	76.0	Adventure,Animation,Comedy	5.5	24149		Mild		Mild	Mild	Ewan McGregor, Ricky Gervais, Tim Curry, Jim Broadbent, Hugh Laurie, John Cleese, John Hurt, Pip Torrens, Rik Mayall, Olivia Williams, Jonathan Ross, Brian Lonsdale, Dan Roberts, Michael Schlingmann, Sharon Horgan, Sean Samuels, Buckley Collum, Annette Badland	United Kingdom, United States	Vanguard Films and Animation, Ealing Studios, UK Film Council	31990000.0	56436655.632
tt0366450	Five Children and It	Five Children and It	0	2004.0	89.0	Adventure,Family,Fantasy	5.5	5454		Mild	Mild		Mild	Tara Fitzgerald, Freddie Highmore, Alex Jennings, Jonathan Bailey, Jessica Claridge, Poppy Rogers, Alec Muggleton, Zak Muggleton, Zoë Wanamaker, Kenneth Branagh, Alexander Pownall, Eddie Izzard, Georgio Serafini, John Sessions, Kim Fenton, Norman Wisdom, Duncan Preston, Bex l Grant	France, United Kingdom, United States	Sandfairy, Capitol Films, Endgame Entertainment	14624000.0	4635922.25
tt0370919	Hungarian Vagabond	Magyar vándor	0	2004.0	109.0	Adventure,Comedy	5.5	3978						Károly Gesztesi, János Gyuriska, János Greifenstein, Zoltán Seress, Gyözö Szabó, Tibor Szervét, István Hajdu, Tamás Andor, Csilla Bakonyi, Géza Balkay, Eszter Balla, Zoltán Berzsenyi, Gyula Bodrogi, Péter Bozsó, Ildikó Bánsági, György Bárdy, Juli Básti, Zsuzsa Cseh	Hungary	Skyfilm		826329.12
tt0369735	Monster-in-Law	Monster-in-Law	0	2005.0	101.0	Comedy,Romance	5.5	64745	Mild	Mild	Mild	Mild		Jennifer Lopez, Michael Vartan, Jane Fonda, Wanda Sykes, Adam Scott, Monet Mazur, Annie Parisse, Will Arnett, Elaine Stritch, Stephen Dunham, Randee Heller, Mark Moses, Tomiko Fraser, Rochelle Flexer, Wayne Nickel, Jenny Wade, Bruce Gray, Zach McLarty	Germany, United States	New Line Cinema, BenderSpink, Spring Creek Productions	39302000.0	142087996.878
tt0373445	The Wendell Baker Story	The Wendell Baker Story	0	2005.0	99.0	Comedy,Drama,Romance	5.5	5985			Moderate			Luke Wilson, Eva Mendes, Seymour Cassel, Jacob Vargas, Owen Wilson, Harry Dean Stanton, Kris Kristofferson, Eddie Griffin, Will Ferrell, Angela Alvarado, Jo Harvey Allen, Buck Taylor, Billy Joe Shaver, Azura Skye, Nicole Swahn, Heather Kafka, Richard Andrew Jones, Steve Stodghill	Germany, United States	Möbius Entertainment, MHF Zweite Academy Film, Franchise Pictures	7312000.0	139996.466
tt0469062	Danika	Danika	0	2005.0	80.0	Drama,Horror,Mystery	5.5	3861	Mild	Severe	Mild	Moderate	Severe	Marisa Tomei, Hannah Marks, Guy Camilleri, Akuyoe Graham, Ori Pfeffer, Jeffrey Nicholas Brown, Craig Bierko, Kyle Gallner, Nicki Prian, Ridge Canipe, Regina Hall, Jacqueline Pinol, James Avery, Tanya Linette Smith, John Ducey, Danay Garcia, Tim Griffin, Tess Lina	United States	Blue Omega Entertainment, Danika LLC, Roberts/David Films	4570000.0	
tt0453494	Hoot	Hoot	0	2006.0	95.0	Adventure,Comedy,Family	5.5	8731		Mild	Mild	Mild	Mild	Logan Lerman, Luke Wilson, Brie Larson, Tim Blake Nelson, Cody Linley, Neil Flynn, Clark Gregg, Kiersten Warren, Jessica Cauffiel, Dean Collins, Robert Wagner, Eric Phillips, Jimmy Buffett, John Archie, Robert Donner, Stacy Ann Rose, Damaris Justamante, Kin Shriner	United States	Hoot Productions LLC, The Kennedy/Marshall Company, Walden Media	13710000.0	7517648.172
tt0398375	Rumor Has It...	Rumor Has It...	0	2005.0	97.0	Comedy,Drama,Romance	5.5	61079	Mild		Mild	Mild		Jennifer Aniston, Mark Ruffalo, Shirley MacLaine, Kevin Costner, Richard Jenkins, Christopher McDonald, Steve Sandvoss, Mena Suvari, Mike Vogel, Rob Lanza, Lisa Vachon, Trevor Stock, Jennifer Taylor, Marcia Ann Burrs, Lynn Wanlass, Mary Anne McGarry, Maree Cheatham, Gloria Grant	Germany, Australia, United States	Warner Bros., Village Roadshow Pictures, Section Eight	50270000.0	81285275.668
tt0444505	Torrente 3: El protector	Torrente 3: El protector	0	2005.0	91.0	Comedy,Crime	5.5	6199						Santiago Segura, José Mota, Javier Gutiérrez, Carlos Latre, Tony Leblanc, Eduardo García, Yvonne Sciò, Silvia Gambino, Ruth Zanon, Fabio Testi, Enrique Villén, Luis Larrodera, Martin Czehmester, Nicolás Rodríguez-Villar, Fernando Sáez, Paco Collado, Enrique Sarasola, Mad Crampi	Spain	Amiguetes Entertainment, Antena 3 Televisión, Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)	8000000.0	19906340.524
tt0399327	The Man	The Man	0	2005.0	83.0	Action,Comedy,Crime	5.5	26493	Mild	Moderate	Moderate			Samuel L. Jackson, Eugene Levy, Miguel Ferrer, Luke Goss, Susie Essman, Anthony Mackie, Gigi Rice, Rachael Crawford, Philip Akin, Christopher Murray, Joel Keller, John Hemphill, Kathryn Greenwood, Carrie Cain-Sparks, George Ghali, Leni Parker, Matt Cooke, Joe Sacco	United States, Germany	New Line Cinema, Fried Films, Meradin Productions	30162000.0	12325422.53
tt0216584	Bob the Butler	Bob the Butler	0	2005.0	90.0	Comedy,Family	5.5	4080	Mild			Mild		Tom Green, Brooke Shields, Genevieve Buechner, Benjamin B. Smith, Rob LaBelle, Valerie Tian, Simon Callow, Iris Graham, Dolores Drake, Bill Chandler, Jonathan Ndukwe, Kevin McNulty, Julia Arkos, Kristina Copeland, Wendy Donaldson, Michael Roberds, Lorena Gale, Hiro Kanagawa	Canada, United Kingdom, United States	Rampage Entertainment, Open Eye Productions, Aquarius Films		46980.514
tt0444781	Deewane Huye Paagal	Deewane Huye Paagal	0	2005.0	158.0	Action,Comedy,Drama	5.5	5567						Shahid Kapoor, Akshay Kumar, Suniel Shetty, Rimi Sen, Paresh Rawal, Om Puri, Johny Lever, Vijay Raaz, Suresh Menon, Govardhan Asrani, Rakesh Bedi, Supriya Pilgaonkar, Baljeet Singh, Vivek Oberoi, Aftab Shivdasani, Snehal Dabi, Sayyed Abid, Anu Malik	India	Base Industries Group		5067707.732
tt0435696	The Russian Specialist	The Mechanik	0	2005.0	94.0	Action,Drama,Thriller	5.5	3974	Mild	Severe	Severe	Mild	Moderate	Dolph Lundgren, Ben Cross, Ivan Petrushinov, Olivia Lee, Raicho Vasilev, Assen Blatechki, Anthony Arguirov, Valeri Yordanov, Dejan Angelov, Ivaylo Geraskov, Hilda van der Meulen, Naum Shopov, Atanas Srebrev, Levana Finkelstein, Nikolai Sotirov, Emil Markov, Mariana Stansheva, Teodor Yordanov	Germany, United States	Millennium Films, Millennium Films, Höger Human Service Medien & Personal GmbH	4570000.0	
tt0451787	Kyon Ki...	Kyon Ki...	0	2005.0	160.0	Drama,Romance	5.5	4553		Moderate	Mild	Mild	Moderate	Salman Khan, Kareena Kapoor, Rimi Sen, Jackie Shroff, Om Puri, Suniel Shetty, Arun Bakshi, Manoj Joshi, Govardhan Asrani, Sulabha Arya, Kavi Kumar Azad, Nagesh Bhonsle, Shaurya Chauhan, Sabu Cyril, Kurush Deboo, Anil Dhawan, Saurabh Dubey, Javed Khan Amrohi	India	Orion Pictures		426515.358
tt3164256	Rock the Kasbah	Rock the Kasbah	0	2015.0	106.0	Comedy,Music,War	5.5	12623	Mild	Moderate	Moderate	Moderate	Mild	Bill Murray, Leem Lubany, Zooey Deschanel, Bruce Willis, Kate Hudson, Arian Moayed, Scott Caan, Danny McBride, Fahim Fazli, Beejan Land, Sameer Ali Khan, Jonas Khan, Husam Chadat, Taylor Kinney, Megan Raich, Sarah Baker, Glenn Fleshler, Avery Phillips	United States	Covert Media, Dune Films, Imagine Entertainment	13710000.0	3102275.0360000003
tt1411704	Hop	Hop	0	2011.0	95.0	Adventure,Animation,Comedy	5.4	36504	Mild	Mild			Mild	Russell Brand, James Marsden, Elizabeth Perkins, Kaley Cuoco, Hank Azaria, Gary Cole, Hugh Laurie, Tiffany Espensen, David Hasselhoff, Chelsea Handler, Dustin Ybarra, Carlease Burke, Veronica Alicino, Django Marsh, Jimmy Carter, Billy Bowers, Benjamin Moore Jr., Eric McKinnie	United States, Japan	Universal Pictures, Relativity Media, Illumination Entertainment	57582000.0	168511570.53
tt2141773	Hell and Back	Hell and Back	0	2015.0	86.0	Adventure,Animation,Comedy	5.4	5244	Moderate	Mild	Severe	Moderate	Moderate	Nick Swardson, Mila Kunis, Bob Odenkirk, T.J. Miller, Rob Riggle, Susan Sarandon, Danny McBride, Maria Bamford, Lance Bass, H. Jon Benjamin, Jennifer Coolidge, John Farley, Jenna Gianas, Dennis Gubbins, Jay Johnston, Kerri Kenney, Kyle Kinane, David Koechner	United States	ShadowMachine		144199.95200000002
tt0435653	The Gravedancers	The Gravedancers	0	2006.0	95.0	Horror	5.4	9970		Severe	Moderate		Severe	Dominic Purcell, Clare Kramer, Josie Maran, Marcus Thomas, Tchéky Karyo, Megahn Perry, Martha Holland, Oakley Stevenson, Samantha MacIvor, Jack Mulcahy, Jim McKeny, Geneva Avarett-Short, Bob McHone, Robert Bartusch, Brad Batchelor, Lulu Brud, Lonnie Burchfield, Reid Dalton	United States	Code Entertainment		437380.99
tt1103153	Killers	Killers	0	2010.0	100.0	Action,Comedy,Romance	5.4	95330	Mild	Moderate	Moderate	Mild	Moderate	Katherine Heigl, Ashton Kutcher, Tom Selleck, Catherine O'Hara, Katheryn Winnick, Kevin Sussman, Lisa Ann Walter, Casey Wilson, Rob Riggle, Martin Mull, Alex Borstein, Usher, LeToya Luckett, Michael Daniel Cassady, Larry Joe Campbell, Mary Birdsong, Ric Reitz, John Atwood	United States	Lions Gate Films, Aversano Films, Katalyst Films	68550000.0	89718206.182
tt3339674	Burying the Ex	Burying the Ex	0	2014.0	89.0	Comedy,Horror,Romance	5.4	11386	Mild	Severe	Severe	Moderate	Severe	Anton Yelchin, Ashley Greene, Alexandra Daddario, Oliver Cooper, Dick Miller, Archie Hahn, Julia Marchese, Wyni Landry, Mary Kate Wiles, Mark Alan, Ozioma Akagha, Stephanie Koenig, Katie Roberts, John Hora, Gabrielle Christian, Henry Stanny, London May, Mindy Robinson	United States	Voltage Pictures, Elevated Productions, Act 4 Entertainment		611262.1780000001
tt1341341	Ceremony	Ceremony	0	2010.0	89.0	Comedy,Romance	5.4	4445						Michael Angarano, Uma Thurman, Reece Thompson, Lee Pace, Jake Johnson, Brooke Bloom, Harper Dill, Rebecca Mader, Nathalie Love, Charlie Moss, Lisby Larson, Paul Amodeo, Philip Carlson, Catherine Russell, Jack Koenig, Jerrin Holt, Von Jeff, David Boston	United States	NALA Films, Polymorphic Pictures	2924800.0	44031.036
tt1341188	How Do You Know	How Do You Know	0	2010.0	121.0	Comedy,Drama,Romance	5.4	54076	Mild		Moderate	Mild		Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson, Kathryn Hahn, Mark Linn-Baker, Lenny Venito, Molly Price, Ron McLarty, Shelley Conn, Domenick Lombardozzi, John Tormey, Teyonah Parris, Tony Shalhoub, Dean Norris, Donna Dundon, Cyrus Newitt, Will Blagrove	United States	Columbia Pictures, Gracie Films, Road Rebel	109680000.0	44483380.998
tt7420342	Killerman	Killerman	0	2019.0	112.0	Action,Crime,Thriller	5.4	11043	Mild	Severe	Severe	Moderate	Mild	Liam Hemsworth, Emory Cohen, Diane Guerrero, Zlatko Buric, Suraj Sharma, Nickola Shreli, Mike Moh, John Cenatiempo, Souleymane Sy Savane, Stivi Paskoski, Richie Ng, Reza Nader, Malik Bader, Julia Vasi, Coletrane Williams, Ellis Cox-McAllister, Richard Goteri, Michael Mili	United States	Solution Entertainment Group, Deeper Water Films, Aloe Entertainment		566547.47
tt2231489	Saint Seiya: Legend of Sanctuary	Seinto Seiya: Legend of Sanctuary	0	2014.0	93.0	Action,Animation,Fantasy	5.4	4643		Moderate			Mild	Kaito Ishikawa, Kenji Akabane, Kenshô Ono, Nobuhiko Okamoto, Kenji Nojima, Go Inoue, Ayaka Sasaki, Rikiya Koyama, Ren Ôsugi, Shinji Kawada, Mitsuaki Madono, Daisuke Namikawa, Hiroaki Hirata, Mitsuru Miyamoto, Masumi Asano, Takuya Kirimoto, Toshiyuki Morikawa, Kôichi Yamadera	Japan	Toei Animation	7312000.0	15675833.942
tt0402022	Æon Flux	Æon Flux	0	2005.0	93.0	Action,Adventure,Sci-Fi	5.4	132018	Mild	Mild			Mild	Charlize Theron, Frances McDormand, Sophie Okonedo, Marton Csokas, Jonny Lee Miller, Pete Postlethwaite, Amelia Warner, Caroline Chikezie, Nikolai Kinski, Paterson Joseph, Yangzom Brauen, Aoibheann O'Hara, Thomas Huber, Weijian Liu, Maverick Quek, Ralph Herforth, Megan Gay, Rainer Will	United States, Germany, Brazil, Italy	Paramount Pictures, Lakeshore Entertainment, Valhalla Motion Pictures	56668000.0	48736009.122
